GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
TOBACCO_MPOWER_W2B_TOBACCOSMOKED,"Tobacco Warning: W2b smoked tobacco packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2b-smoked-packaging-health-warnings--other-characteristics,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W23_emissions_front_back_B,Qualitative information on emission yields must be displayed on one/more principle display areas of other smoked tobacco packaging,,No,,
TOBACCO_MPOWER_E1_DIRECTADBANS,Tobacco Enforce bans: E1 direct advertising,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e1-direct-advertising,2008,2008,2008,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E21a_direct_ad_fines,Law requires fines for violations of advertising bans,,Yes,,
TOBACCO_MPOWER_P2_SMOKEFREEPLACEDETAILS,"Tobacco MPOWER Protect people: P2 smoke-free places, additional characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/protect-people--p2-smoke-free-places--additional-characteristics,2008,2008,2008,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_P10_subnat_auth_exists,Subnational smoke-free legislation authority exists,,No,,
TOBACCO_MPOWER_P2_SMOKEFREEPLACEDETAILS,"Tobacco MPOWER Protect people: P2 smoke-free places, additional characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/protect-people--p2-smoke-free-places--additional-characteristics,2012,2012,2012,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_P14_funds_for_enforce,Dedicated funds for enforcement of smoke-free laws,,—,,
TOBACCO_MPOWER_W1B_TOBACCOSMOKED,Tobacco Warning: W1b smoked tobacco packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1b-smoked-packaging-health-warnings,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W7_rotation_B,Health warnings on other smoked tobacco packaging must be rotated,,Yes,,
TOBACCO_MPOWER_W2A_CIGARETTES,"Tobacco Warning: W2a cigarette packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2a-cigarette-packaging-health-warnings--other-characteristics,2007,2007,2007,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W23_emissions_front_back_A,Qualitative information on emission yields must be displayed on one or more principle display areas of cigarette packaging,,No,,
TOBACCO_MPOWER_W1A_CIGARETTES,Tobacco Warning: W1a cigarette packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1a-cigarette-packaging-health-warnings,2008,2008,2008,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W5_top_side_A,Health warnings on cigarette packaging must be placed at the top of the principal display areas of the package,,No,,
TOBACCO_MPOWER_R_PRICE,Tobacco Raise taxes: Retail price for tobacco and nicotine products,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-raise-taxes--retail-price-for-and-nicotine-products,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_TYPE,Type,,. . .,,
TOBACCO_MPOWER_W2A_CIGARETTES,"Tobacco Warning: W2a cigarette packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2a-cigarette-packaging-health-warnings--other-characteristics,2020,2020,2020,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W24_exp_date_A,Display of expiry dates is prevented on cigarette packaging,,No,,
TOBACCO_MPOWER_O1_TREATMENTSUPPORT,Tobacco Offer help: O1 Support for treatment of tobacco dependence / Availability of smoking cessation support,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/offer-help--o1-support-for-treatment-of-dependence,2008,2008,2008,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_O_Avail_other,Available in other settings,,Yes in some,,
TOBACCO_MPOWER_W1B_TOBACCOSMOKED,Tobacco Warning: W1b smoked tobacco packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1b-smoked-packaging-health-warnings,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W5_top_side_B,Health warnings on other smoked tobacco packaging must be placed at the top of the principal display areas of the package,,No,,
TOBACCO_MPOWER_R_TAX,Tobacco Raise taxes: National taxes for tobacco and nicotine products,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-raise-taxes--national-taxes-for-and-nicotine-products,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_TAX_EXCISEPROPPRICE,Excise tax proportion of price,20.34,20.34,,
TOBACCO_MPOWER_O1_TREATMENTSUPPORT,Tobacco Offer help: O1 Support for treatment of tobacco dependence / Availability of smoking cessation support,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/offer-help--o1-support-for-treatment-of-dependence,2008,2008,2008,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_O_Ins_off_hlth_prof,Cost-covered in offices of health professionals,,No,,
TOBACCO_MPOWER_O1_TREATMENTSUPPORT,Tobacco Offer help: O1 Support for treatment of tobacco dependence / Availability of smoking cessation support,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/offer-help--o1-support-for-treatment-of-dependence,2020,2020,2020,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_O_Quitline,Access to a toll-free quit line,,Yes,,
TOBACCO_MPOWER_W2B_TOBACCOSMOKED,"Tobacco Warning: W2b smoked tobacco packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2b-smoked-packaging-health-warnings--other-characteristics,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W21_emissions_quant_B,Other smoked tobacco packaging and labelling must not display quantitative information on emission yields,,Yes,,
TOBACCO_MPOWER_W2B_TOBACCOSMOKED,"Tobacco Warning: W2b smoked tobacco packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2b-smoked-packaging-health-warnings--other-characteristics,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W25_quitline_number_B,The quit line number must appear on other smoked tobacco packaging or labelling,,No,,
TOBACCO_MPOWER_OVERVIEW,"Tobacco MPOWER overview: Monitor, Protect people, Offer help, Warn of dangers, Enforce bans, Raise taxes",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mpower-overview--monitor--protect-people--offer-help--warn-of-dangers--enforce-bans--raise-taxes,2012,2012,2012,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E_Group,Enforce bans on tobacco advertising,5.0,5,,
TOBACCO_MPOWER_P1_SMOKEFREEPLACES,Tobacco MPOWER Protect people: P1 smoke-free places (national legislation),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/protect-people--p1-smoke-free-places,2020,2020,2020,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_P8_pub_transp,Smoke-free public transport,,No,,
TOBACCO_MPOWER_O1_TREATMENTSUPPORT,Tobacco Offer help: O1 Support for treatment of tobacco dependence / Availability of smoking cessation support,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/offer-help--o1-support-for-treatment-of-dependence,2020,2020,2020,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_O_Avail_hosp,Available in hospitals,,Yes in some,,
TOBACCO_MPOWER_W2B_TOBACCOSMOKED,"Tobacco Warning: W2b smoked tobacco packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2b-smoked-packaging-health-warnings--other-characteristics,2007,2007,2007,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W26_plain_packaging_B,Plain packaging of other smoked tobacco products is mandatory,,No,,
TOBACCO_MPOWER_E1_DIRECTADBANS,Tobacco Enforce bans: E1 direct advertising,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e1-direct-advertising,2008,2008,2008,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E4_intl_print,Ban on advertising in international magazines and newspapers,,Yes,,
TOBACCO_MPOWER_OVERVIEW,"Tobacco MPOWER overview: Monitor, Protect people, Offer help, Warn of dangers, Enforce bans, Raise taxes",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mpower-overview--monitor--protect-people--offer-help--warn-of-dangers--enforce-bans--raise-taxes,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W-MM_Group,Anti-tobacco mass media campaigns,2.0,2,,
TOBACCO_MPOWER_NTCP,Tobacco MPOWER: National tobacco control programmes (NTCP),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mpower--national-control-programmes-%28ntcp%29,2020,2020,2020,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_NTCP_govt_exp,Annual budget for tobacco control in currency reported,45000.0,45000,,
TOBACCO_MPOWER_P2_SMOKEFREEPLACEDETAILS,"Tobacco MPOWER Protect people: P2 smoke-free places, additional characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/protect-people--p2-smoke-free-places--additional-characteristics,2010,2010,2010,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_P12_fines_establishment,Fines on the establishment for violations of smoke-free laws,,—,,
TOBACCO_MPOWER_W2C_TOBACCOSMOKELESS,"Tobacco Warning: W2c smokeless tobacco packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2c-smokeless-packaging-health-warnings--other-characteristics,2018,2018,2018,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W16_number_hw_C,Number of health warnings approved by the law for smokeless tobacco packaging,3.0,3,,
TOBACCO_MPOWER_O1_TREATMENTSUPPORT,Tobacco Offer help: O1 Support for treatment of tobacco dependence / Availability of smoking cessation support,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/offer-help--o1-support-for-treatment-of-dependence,2016,2016,2016,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_O_Ins_community,Cost-covered in the community,,. . .,,
TOBACCO_MPOWER_E2_INDIRECTADBANS,Tobacco Enforce bans: E2 indirect advertising,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e2-indirect-advertising,2018,2018,2018,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E11_brand_stretching,Ban on identifying non-tobacco products with tobacco brand names,,Yes,,
TOBACCO_MPOWER_R_TAX,Tobacco Raise taxes: National taxes for tobacco and nicotine products,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-raise-taxes--national-taxes-for-and-nicotine-products,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_TAX_EXCISEPROPPRICE,Excise tax proportion of price,,. . .,,
TOBACCO_MPOWER_W1A_CIGARETTES,Tobacco Warning: W1a cigarette packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1a-cigarette-packaging-health-warnings,2008,2008,2008,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W11_outside_pack_A,Health warnings appear on each cigarette package and any outside packaging and labelling used in the retail sale,,Yes,,
TOBACCO_MPOWER_NTCP,Tobacco MPOWER: National tobacco control programmes (NTCP),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mpower--national-control-programmes-%28ntcp%29,2010,2010,2010,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_NTCP_FTE,Number of full-time equivalent staff in national agency,2.0,2,,
TOBACCO_MPOWER_W2B_TOBACCOSMOKED,"Tobacco Warning: W2b smoked tobacco packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2b-smoked-packaging-health-warnings--other-characteristics,2008,2008,2008,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W21_emissions_quant_B,Other smoked tobacco packaging and labelling must not display quantitative information on emission yields,,Yes,,
TOBACCO_MPOWER_E3_INDIRECTADBANSPLUS,"Tobacco Enforce bans: E3 indirect advertising, additional bans",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e3-indirect-advertising--additional-bans,2010,2010,2010,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E6b_ban_display_pt_of_sale,Ban on product display at point of sale,,Yes,,
TOBACCO_MPOWER_W3_MASSMEDIA,Tobacco Warning: W3 anti-tobacco mass-media campaigns,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w3-anti-mass-media-campaigns,2022,2022,2022,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_Camp_nat,At least one national mass media campaign ran during the survey period,,Yes,,
TOBACCO_MPOWER_W1A_CIGARETTES,Tobacco Warning: W1a cigarette packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1a-cigarette-packaging-health-warnings,2007,2007,2007,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W2_pc_front_back_A,Percentage of principal display area mandated to be covered by health warnings - front and back of cigarette packaging,40.0,40,,
TOBACCO_MPOWER_NTCP,Tobacco MPOWER: National tobacco control programmes (NTCP),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mpower--national-control-programmes-%28ntcp%29,2016,2016,2016,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_NTCP_agcy,National agency for tobacco control exists,,Yes,,
TOBACCO_MPOWER_R_TAX,Tobacco Raise taxes: National taxes for tobacco and nicotine products,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-raise-taxes--national-taxes-for-and-nicotine-products,2022,2022,2022,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_TAX_EXCISEPROPPRICE,Excise tax proportion of price,19.13,19.13,,
TOBACCO_MPOWER_R_TAX,Tobacco Raise taxes: National taxes for tobacco and nicotine products,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-raise-taxes--national-taxes-for-and-nicotine-products,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_TAX_OTHERTAXES,Taxes as a % of price: other taxes,,. . .,,
TOBACCO_MPOWER_W2A_CIGARETTES,"Tobacco Warning: W2a cigarette packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2a-cigarette-packaging-health-warnings--other-characteristics,2012,2012,2012,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W16_number_hw_A,Number of health warnings approved by the law for cigarette packaging,13.0,13,,
TOBACCO_MPOWER_E2_INDIRECTADBANS,Tobacco Enforce bans: E2 indirect advertising,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e2-indirect-advertising,2020,2020,2020,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E15b_sponsor_contribution,"Ban on any form of contribution (financial or other support) to any event, activity or individual",,Yes,,
TOBACCO_MPOWER_W2A_CIGARETTES,"Tobacco Warning: W2a cigarette packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2a-cigarette-packaging-health-warnings--other-characteristics,2018,2018,2018,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W18_misleading_terms_A,Ban on deceitful terms on cigarette packaging,,Yes,,
TOBACCO_MPOWER_W1B_TOBACCOSMOKED,Tobacco Warning: W1b smoked tobacco packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1b-smoked-packaging-health-warnings,2020,2020,2020,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W7_rotation_B,Health warnings on other smoked tobacco packaging must be rotated,,Yes,,
TOBACCO_MPOWER_R_PRICE,Tobacco Raise taxes: Retail price for tobacco and nicotine products,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-raise-taxes--retail-price-for-and-nicotine-products,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_PRICE_IN_USD,Price in US$ at official exchange rates,,. . .,,
TOBACCO_MPOWER_W2A_CIGARETTES,"Tobacco Warning: W2a cigarette packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2a-cigarette-packaging-health-warnings--other-characteristics,2008,2008,2008,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W16_number_hw_A,Number of health warnings approved by the law for cigarette packaging,13.0,13,,
TOBACCO_MPOWER_W1A_CIGARETTES,Tobacco Warning: W1a cigarette packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1a-cigarette-packaging-health-warnings,2007,2007,2007,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W8_princ_langs_A,Health warnings on cigarette packaging must be written in the principal language(s) of the country,,Yes,,
TOBACCO_MPOWER_W2A_CIGARETTES,"Tobacco Warning: W2a cigarette packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2a-cigarette-packaging-health-warnings--other-characteristics,2014,2014,2014,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W24_exp_date_A,Display of expiry dates is prevented on cigarette packaging,,No,,
TOBACCO_MPOWER_O1_TREATMENTSUPPORT,Tobacco Offer help: O1 Support for treatment of tobacco dependence / Availability of smoking cessation support,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/offer-help--o1-support-for-treatment-of-dependence,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_O_Avail_hlth_clin,Available in health clinics or other primary care facilities,,No,,
TOBACCO_MPOWER_O1_TREATMENTSUPPORT,Tobacco Offer help: O1 Support for treatment of tobacco dependence / Availability of smoking cessation support,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/offer-help--o1-support-for-treatment-of-dependence,2012,2012,2012,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_O_Avail_off_hlth_prof,Available in offices of health professionals,,Yes in some,,
TOBACCO_MPOWER_W1A_CIGARETTES,Tobacco Warning: W1a cigarette packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1a-cigarette-packaging-health-warnings,2016,2016,2016,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W3_pc_front_A,Percentage of principal display area mandated to be covered by health warnings - front of cigarette packaging,30.0,30,,
TOBACCO_MPOWER_NTCP,Tobacco MPOWER: National tobacco control programmes (NTCP),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mpower--national-control-programmes-%28ntcp%29,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_NTCP_govt_obj,Government objectives on tobacco control exist,,Yes,,
TOBACCO_MPOWER_OVERVIEW,"Tobacco MPOWER overview: Monitor, Protect people, Offer help, Warn of dangers, Enforce bans, Raise taxes",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mpower-overview--monitor--protect-people--offer-help--warn-of-dangers--enforce-bans--raise-taxes,2022,2022,2022,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_M_Group,Monitor tobacco use and prevention policies,2.0,2,,
TOBACCO_MPOWER_NTCP,Tobacco MPOWER: National tobacco control programmes (NTCP),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mpower--national-control-programmes-%28ntcp%29,2012,2012,2012,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_NTCP_FTE,Number of full-time equivalent staff in national agency,2.0,2,,
TOBACCO_MPOWER_O1_TREATMENTSUPPORT,Tobacco Offer help: O1 Support for treatment of tobacco dependence / Availability of smoking cessation support,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/offer-help--o1-support-for-treatment-of-dependence,2010,2010,2010,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_O_Ins_hlth_clin,Cost-covered in health clinics or other primary care facilities,,No,,
TOBACCO_MPOWER_W2A_CIGARETTES,"Tobacco Warning: W2a cigarette packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2a-cigarette-packaging-health-warnings--other-characteristics,2010,2010,2010,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W26_plain_packaging_A,Plain packaging of cigarettes is mandatory,,No,,
TOBACCO_MPOWER_W2C_TOBACCOSMOKELESS,"Tobacco Warning: W2c smokeless tobacco packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2c-smokeless-packaging-health-warnings--other-characteristics,2012,2012,2012,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W19_colours_numbers_C,Smokeless tobacco packaging/labelling must not use figurative or other signs for prohibited misleading terms and descriptors,,Yes,,
TOBACCO_MPOWER_W1B_TOBACCOSMOKED,Tobacco Warning: W1b smoked tobacco packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1b-smoked-packaging-health-warnings,2012,2012,2012,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W9_no_obscure_B,"Health warnings on other smoked tobacco packaging must not be obscured in any way including by required markings, e.g., tax stamps",,No,,
TOBACCO_MPOWER_OVERVIEW,"Tobacco MPOWER overview: Monitor, Protect people, Offer help, Warn of dangers, Enforce bans, Raise taxes",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/mpower-overview--monitor--protect-people--offer-help--warn-of-dangers--enforce-bans--raise-taxes,2022,2022,2022,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E_Group,Enforce bans on tobacco advertising,5.0,5,,
TOBACCO_MPOWER_P2_SMOKEFREEPLACEDETAILS,"Tobacco MPOWER Protect people: P2 smoke-free places, additional characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/protect-people--p2-smoke-free-places--additional-characteristics,2014,2014,2014,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_P13_fines_smoker,Fines on the patrons of establishments for violations of smoke-free laws,,—,,
TOBACCO_MPOWER_O1_TREATMENTSUPPORT,Tobacco Offer help: O1 Support for treatment of tobacco dependence / Availability of smoking cessation support,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/offer-help--o1-support-for-treatment-of-dependence,2010,2010,2010,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_O_Avail_hlth_clin,Available in health clinics or other primary care facilities,,Yes in some,,
TOBACCO_MPOWER_W1A_CIGARETTES,Tobacco Warning: W1a cigarette packaging health warnings,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w1a-cigarette-packaging-health-warnings,2022,2022,2022,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W8_princ_langs_A,Health warnings on cigarette packaging must be written in the principal language(s) of the country,,Yes,,
TOBACCO_MPOWER_W2C_TOBACCOSMOKELESS,"Tobacco Warning: W2c smokeless tobacco packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2c-smokeless-packaging-health-warnings--other-characteristics,2022,2022,2022,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W21_emissions_quant_C,"Smokeless tobacco packaging and labelling must not display quantitative information on emission yields (such as tar nicotine, CO)",,Yes,,
TOBACCO_MPOWER_O1_TREATMENTSUPPORT,Tobacco Offer help: O1 Support for treatment of tobacco dependence / Availability of smoking cessation support,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/offer-help--o1-support-for-treatment-of-dependence,2018,2018,2018,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_O_Quitline,Access to a toll-free quit line,,Yes,,
TOBACCO_MPOWER_R_TAXSTRUCTURE,Tobacco Raise taxes: Tobacco tax structure,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-raise-taxes--tax-structure,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_R_excise_uniform_varied,Uniform excise tax,,No,,
TOBACCO_MPOWER_E3_INDIRECTADBANSPLUS,"Tobacco Enforce bans: E3 indirect advertising, additional bans",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-enforce-bans--e3-indirect-advertising--additional-bans,2012,2012,2012,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_E22_subnational_authority_exists,"Subnational bans on tobacco advertising, promotion and sponsorship authority exists",,No,,
TOBACCO_MPOWER_R_TAX,Tobacco Raise taxes: National taxes for tobacco and nicotine products,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-raise-taxes--national-taxes-for-and-nicotine-products,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_TAX_VALUEADDED,Taxes as a % of price: value added tax,,. . .,,
TOBACCO_MPOWER_W2B_TOBACCOSMOKED,"Tobacco Warning: W2b smoked tobacco packaging health warnings, other characteristics",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-warning--w2b-smoked-packaging-health-warnings--other-characteristics,2014,2014,2014,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_W12_imports_dutyfree_B,"Health warnings on other smoked tobacco packaging law applies to products: manufactured, domestically imported, for duty-free sale",,Yes,,
TOBACCO_MPOWER_R_TAX,Tobacco Raise taxes: National taxes for tobacco and nicotine products,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/tobacco-raise-taxes--national-taxes-for-and-nicotine-products,2024,2024,2024,AFR,Africa,KEN,Kenya,TOBACCO_INDICATOR,TOBACCO_INDICATOR_TAX_ADVALEXCISE,Taxes as a % of price: ad valorem excise,0.0,0,,
